id,actual,SVM(100),SVM(100W),SVM(500),SVM(500W),Tree(3),Tree(3W),RandForest,RandForest-Bal
9757,True,True,True,True,True,True,True,True,True
9758,True,True,True,True,True,True,True,True,True
9759,True,True,True,True,True,True,False,True,True
9760,True,True,True,True,True,True,True,True,True
9761,True,False,False,False,False,True,False,True,True
9762,True,True,True,True,True,True,True,True,True
9763,True,True,True,True,True,True,True,True,True
9764,True,True,True,True,True,True,True,True,True
9765,True,True,True,True,True,True,False,True,True
9766,True,True,True,True,True,True,True,True,True
9767,True,True,True,True,True,True,True,True,True
9768,True,True,True,True,True,True,True,True,True
9769,True,True,True,True,True,True,True,True,True
9770,True,True,False,True,True,True,True,True,True
9771,True,True,True,True,True,True,True,True,True
9772,True,True,True,True,True,True,True,True,True
9773,True,True,True,True,True,True,True,True,True
9774,True,True,False,True,True,True,True,True,True
9775,False,True,True,True,True,True,True,True,True
9776,True,True,True,True,True,True,True,True,True
9777,True,True,True,True,True,True,False,True,True
9778,True,True,True,True,True,True,False,True,True
9779,True,True,True,True,True,True,False,True,True
9780,True,True,True,True,True,True,True,True,True
9781,True,True,True,True,True,True,True,True,True
9782,True,True,True,True,True,True,True,True,True
9783,True,True,True,True,True,True,True,True,True
9784,True,True,True,True,True,True,True,True,True
9785,True,True,True,True,True,True,True,True,True
9786,True,True,False,False,False,True,False,True,True
9787,True,True,False,True,True,True,True,True,True
9788,True,True,True,True,True,True,False,True,True
9789,True,True,False,False,True,True,False,True,True
9790,True,True,False,False,False,True,False,True,True
9791,True,True,True,True,True,True,False,True,True
9792,True,True,False,True,True,True,False,True,True
9793,True,True,False,True,True,True,True,True,True
9794,True,True,True,True,True,True,False,True,True
9795,True,True,True,True,True,True,False,True,True
9796,True,True,True,True,True,True,True,True,True
9797,True,True,True,True,True,True,False,True,True
9798,True,True,True,True,True,True,True,True,True
9799,True,True,True,True,True,True,True,True,True
9800,True,True,True,True,True,True,True,True,True
9801,True,True,True,True,True,True,True,True,True
9802,True,True,True,True,True,True,True,True,True
9803,True,True,True,True,True,True,False,True,True
9804,True,True,True,True,True,True,False,True,True
9805,True,True,True,True,True,True,False,True,True
9806,True,True,True,True,True,True,True,True,True
9807,True,True,True,True,True,True,True,True,True
9808,True,True,False,True,True,True,False,True,True
9809,True,True,True,True,True,True,True,True,True
9810,True,True,True,True,True,True,True,True,True
9811,True,True,False,False,True,True,False,True,True
9812,True,True,False,True,True,False,False,True,True
9813,True,True,True,True,True,True,True,True,True
9814,True,True,False,True,True,True,False,True,True
9815,True,True,True,True,True,True,False,True,True
9816,True,True,True,True,True,True,True,True,True
9817,True,True,True,True,True,True,True,True,True
9818,True,True,True,True,True,True,True,True,True
9819,True,True,True,True,True,True,False,True,True
9820,True,False,False,False,False,True,False,True,True
9821,True,True,True,True,True,True,True,True,True
9822,True,True,True,True,True,True,True,True,True
9823,True,True,True,True,True,False,True,True,True
9824,True,True,True,True,True,True,False,True,True
9825,True,True,True,True,True,True,False,True,True
9826,True,True,True,True,True,True,True,True,True
9827,True,True,True,True,True,True,True,True,True
9828,True,True,False,True,True,True,True,True,True
9829,True,True,False,True,True,True,True,True,True
9830,True,True,True,True,True,True,False,True,True
9831,True,True,True,True,True,True,True,True,True
9832,True,True,True,True,True,True,True,True,True
9833,True,True,True,True,True,True,True,True,True
9834,True,True,True,True,True,True,True,True,True
9835,True,True,True,True,True,True,True,True,True
9836,True,True,True,True,True,True,True,True,True
9837,True,True,True,True,True,True,False,True,True
9838,True,True,True,True,True,True,False,True,True
9839,True,True,True,True,True,True,True,True,True
9840,True,True,True,True,True,True,True,True,True
9841,True,True,True,True,True,True,True,True,True
9842,True,True,True,True,True,True,True,True,True
9843,True,True,True,True,True,True,False,True,True
9844,True,True,False,False,False,False,False,True,True
9845,True,True,True,True,True,True,True,True,True
9846,True,True,True,True,True,True,True,True,True
9847,True,True,True,True,True,True,True,True,True
9848,True,True,False,True,True,True,False,True,True
9849,True,True,True,True,True,True,True,True,True
9850,True,True,True,True,True,True,True,True,True
9851,True,True,True,True,True,True,True,True,True
9852,True,True,True,True,True,True,False,True,True
9853,True,True,True,True,True,True,True,True,True
9854,True,True,True,True,True,True,True,True,True
9855,True,True,False,True,True,True,True,True,True
9856,True,True,True,True,True,False,True,True,True
9857,True,True,True,True,True,True,True,True,True
9858,True,True,True,True,True,True,True,True,True
9859,False,True,True,True,True,True,False,False,False
9860,True,True,True,True,True,True,False,True,True
9861,True,True,True,True,True,True,True,True,True
9862,True,True,True,True,True,True,False,True,True
9863,True,True,True,True,True,True,True,True,True
9864,True,True,True,True,True,True,True,True,True
9865,False,True,True,True,True,True,False,True,True
9866,True,True,True,True,True,True,True,True,True
9867,True,True,True,True,True,True,True,True,True
9868,True,True,True,False,True,True,True,True,True
9869,True,True,True,True,True,True,True,True,True
9870,False,True,True,True,True,False,False,True,True
9871,True,True,False,False,False,True,False,True,True
9872,True,True,False,True,True,True,False,True,True
9873,True,True,False,True,True,True,False,True,True
9874,True,True,False,True,True,True,False,True,True
9875,True,True,True,True,True,True,False,True,True
9876,True,True,True,True,True,True,True,True,True
9877,True,True,False,True,True,True,False,True,True
9878,True,True,True,True,True,False,True,True,True
9879,True,True,True,True,True,True,True,True,True
9880,True,True,True,True,True,True,True,True,True
9881,True,True,True,True,True,True,True,True,True
9882,True,True,False,False,False,True,True,True,True
9883,True,True,True,True,True,True,True,True,True
9884,True,True,True,True,True,True,True,True,True
9885,True,True,True,True,True,True,True,True,True
9886,True,True,True,True,True,True,True,True,True
9887,True,True,True,True,True,True,True,True,True
9888,True,True,True,True,True,True,True,True,True
9889,True,True,True,True,True,True,True,True,True
9890,True,True,True,True,True,False,True,True,True
9891,True,True,True,True,True,True,True,True,True
9892,True,True,True,True,True,True,True,True,True
9893,True,True,False,False,True,True,False,True,True
9894,True,True,True,True,True,True,True,True,True
9895,True,True,True,True,True,True,True,True,True
9896,True,True,True,True,True,True,True,True,True
9897,True,True,True,True,True,True,True,True,True
9898,True,True,False,True,True,True,True,True,True
9899,True,True,False,True,True,True,True,True,True
9900,True,True,True,True,True,True,True,True,True
9901,True,True,True,True,True,True,True,True,True
9902,True,True,True,True,True,True,True,True,True
9903,True,True,False,False,True,True,True,True,True
9904,True,True,False,True,True,False,False,True,True
9905,True,False,False,False,False,False,True,False,True
9906,True,True,False,True,True,True,False,True,True
9907,True,True,True,True,True,True,True,True,True
9908,True,True,True,True,True,True,True,True,True
9909,True,True,True,True,True,True,True,True,True
9910,True,True,True,True,True,True,False,True,True
9911,True,True,True,True,True,True,False,True,True
9912,True,True,True,True,True,True,False,True,True
9913,True,True,True,True,True,True,False,True,True
9914,True,True,False,True,True,True,False,True,True
9915,True,True,True,True,True,True,True,True,True
9916,True,True,False,False,True,True,True,True,True
9917,True,True,True,True,True,True,True,True,True
9918,True,True,True,True,True,True,True,True,True
9919,True,True,True,True,True,True,True,True,True
9920,True,True,False,True,True,True,False,True,True
9921,True,True,True,True,True,False,False,True,True
9922,True,True,True,True,True,True,True,True,True
9923,True,True,True,True,True,True,True,True,True
9924,True,True,True,True,True,True,True,True,True
9925,True,True,True,True,True,True,True,True,True
9926,True,True,True,True,True,True,True,True,True
9927,True,True,True,True,True,True,True,True,True
9928,True,True,True,True,True,True,True,True,True
9929,True,True,True,True,True,True,True,True,True
9930,True,True,True,True,True,False,True,True,True
9931,True,True,False,True,True,True,True,True,True
9932,True,True,True,True,True,True,True,True,True
9933,True,True,True,True,True,True,True,True,True
9934,True,True,True,True,True,True,True,True,True
9935,True,True,False,True,True,True,True,True,True
9936,True,True,False,True,True,True,False,True,True
9937,True,True,False,True,False,True,False,True,True
9938,True,True,True,True,True,True,True,True,True
9939,True,True,True,True,True,True,True,True,True
9940,True,True,True,True,True,True,True,True,True
9941,True,True,True,True,True,True,True,True,True
9942,True,True,True,True,True,True,True,True,True
9943,True,True,False,False,False,True,True,True,True
9944,True,True,True,True,True,True,True,True,True
9945,True,True,True,True,True,True,True,True,True
9946,True,True,True,True,True,True,True,True,True
9947,True,True,True,True,True,True,False,True,True
9948,True,True,True,True,True,True,True,True,True
9949,True,True,True,True,True,False,True,True,True
9950,True,True,True,True,True,True,True,True,True
