id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
1907,train,915,"A proclamation anent the rendezvouses of the militia, for the year 1683; Proclamations. 1683-03-23",Scotland. Privy Council.,1683,English,1650-1699,6,0.13442622950819672,0.05901639344262295,0.146448087431694,0.018579234972677595,0.002185792349726776,0.00546448087431694,0.002185792349726776,0.001092896174863388,0.001092896174863388,0.006557377049180328
1908,train,1363,A letter to his excellency the Lord General Monck,T. S.,1660,English,1650-1699,7,0.027879677182685254,0.048422597212032285,0.02347762289068232,0.041819515774027885,0.015407190022010272,0.013939838591342627,0.019809244314013208,0.006603081438004402,0.006603081438004402,0.00586940572267058
1909,train,125235,"The Christian life wheren is showed, I. The worth and excellency of the soul. II. The divinity and incarnation of our Savior III. The authority of the Holy Scripture. IV. A dissuasive from apostasy. Vol. V. and last. By John Scott, D.D. late rector of St. Giles's in the Fields.; Christian life. Vol. 5","Scott, John, 1639-1695.; White, Robert, 1645-1703, engraver.; Zouch, Humphrey.",1700,English,1700-1749,11,0.051056014692378325,0.04420489479778017,0.04027628059248613,0.03497424841298359,0.016944145007386113,0.023571685231764283,0.0127200862378728,0.01598594642072903,0.01840539785203817,0.01086756897033577
1910,test,11365,"The best and the worst magistrate: or, The people's happiness and unhappiness, laid open in a sermon preached at the late election of the Lord Major for the famous City of London, Sept. 29. 1648. / By Obadiah Sedgwick B. in D. and minister at Covent Garden.","Sedgwick, Obadiah, 1600?-1658.; Chambers, Humphrey, 1598 or 9-1662.",1648,English,1642-1649,9,0.06176858776946766,0.041970963484381875,0.03783545974483062,0.02287725472943247,0.020237571491421028,0.010998680158380994,0.025516937967443906,0.021381434227892654,0.010030796304443467,0.00985481742190937
1911,test,1513,"Sad and lamentable news from several parts of England. Being a true relation of the great losses sustained by those strange winds, and impetuous tempests, on Tuesday the 18th of February, both by sea and land ...",,1662,English,1650-1699,7,0.07005948446794448,0.06212822207534699,0.038334434897554524,0.02247191011235955,0.021810971579643092,0.013879709187045603,0.010575016523463317,0.003965631196298744,0.003965631196298744,0.003965631196298744
1912,test,27523,Troades Englished. By S.P.; Troades. English,"Seneca, Lucius Annaeus, ca. 4 B.C.-65 A.D.; Pordage, Samuel, 1633-1691?",1660,English,1650-1699,10,0.05075754823238746,0.02663227119136722,0.02274461359590161,0.024343276532354758,0.011335973549395051,0.009664644115830397,0.014533299422301348,0.007193983214039168,0.00614031900592232,0.00624931875158958
1913,test,967,"A serious manifesto and declaration of the Anabaptist, and other congregational churches, touching the present transactions of the affairs of this Commonwealth, both in church and state.",,1660,English,1650-1699,6,0.054808686659772496,0.07032057911065151,0.0641158221302999,0.024819027921406413,0.01861427094105481,0.015511892450879009,0.007238883143743538,0.001034126163391934,0.001034126163391934,0.0031023784901758017
1914,train,28233,"Enchiridion medicum: an enchiridion of the art of physic. Methodically prescribing remedies in such an order, that it may be accounted to the sick-man a sanctuary, and to the studious a library: containing a salubrious remedy for every malady incident to the body of man. Very necessary to be known and understood of all that desire their own health. / Written in Latin, by our learned countryman John Sadler Dr. in Physic: translated, revised, corrected and augmented by R.T.","Sadler, John, 1615-1674.; Turner, Robert, fl. 1654-1665.",1657,English,1650-1699,10,0.052527184500407324,0.035065349059611096,0.08160663053873128,0.010838380618425248,0.012255162398611555,0.0012751036021676763,0.03612793539475082,0.003541954450465767,0.012609357843658131,0.00775688024652003
1915,test,964,"For our faithful and ever honored commanders, the right honorable his excellency, Sir Thomas Fairfax, Major General Skipton, Lieutenant General Cromwell presented to them in the behalf of eight regiments of horse, by three private soldiers, who were sent from the quarters by the soldery of the forementioned regiments, wherein they manifest to the world their real affections to this Commonwealth, and their forward and brotherly assistance, toward the relief of Ireland: if not by some diverted.","Sexby, Edward, d. 1658.",1647,English,1642-1649,6,0.04149377593360996,0.038381742738589214,0.03112033195020747,0.03630705394190872,0.016597510373443983,0.015560165975103735,0.01037344398340249,0.006224066390041494,0.008298755186721992,0.02074688796680498
1916,train,1937,"A letter sent by Mr. Henry Iarmin, now resident in Paris, to Mr. William Murrey, of His Majesty's Bedchamber: as it was intercepted at sea by Captain James Morgan, captain of the good ship, called the Mary-Rose of Bristoll. Wherein is expressed the full and real intentions of the said Mr. Iarmin, and the other English fugitives in France, against the proceedings of the honorable, the high Court of Parliament here in England.","St. Albans, Henry Jermyn, Earl of, ca. 1604-1684.",1643,English,1642-1649,7,0.056788848735157466,0.03458957150232318,0.042849767681982454,0.04026845637583893,0.018069179143004648,0.011874032008260198,0.005162622612287043,0.0030975735673722253,0.008776458440887971,0.00980898296334538
1917,test,2715,"Brief demonstrations of certain, plain and easy ways, and means for the improving of any manner of barren-land although not worth xij.d. the acre, and showing how to make the same become worth xx.s. xxx.s. or xl.s. the acre yearly. Published for the benefit of the nation, and for the increasing of the wealth and prosperity of all nations, that shall in time practice the same. By J. S. One that is desirous of the public good.","Sha., J., 17th cent.",1650,English,1650-1699,7,0.07329650092081032,0.05966850828729282,0.025046040515653775,0.02983425414364641,0.02283609576427256,0.010681399631675874,0.002578268876611418,0.01141804788213628,0.009576427255985266,0.01878453038674033
1918,test,6558,"Samuel in sackcloth: or, A sermon assaying to restrain our bitter animosities, and commending a spirit of moderation, and right consittution of soul and behavior toward our brethren. Upon I Samuel 15.35. By S.S.","Shaw, Samuel, 1635-1696.",1660,English,1650-1699,8,0.04071363220494053,0.03705397987191217,0.030039646233607806,0.03278438548337908,0.016315949984751447,0.016925892040256175,0.015401036901494358,0.006709362610551998,0.008539188777066178,0.007624275693809088
1919,test,46511,"Subjection to Christ in all his ordinances, and appointments, the best means to preserve our liberty. Together with a treatise of ineffectual hearing the word; how we may know whether we have heard the same effectually: and by what means it may be come effectual unto us. With some remarkable passages of his life. By Tho. Shephard, late pastor of the Church of Christ in Cambridge in New England. Now published by Mr. Jonathan Michell pastor of the said church in New England.","Shepard, Thomas, 1605-1649.; Mitchel, Jonathan, 1624-1668.",1652,English,1650-1699,10,0.05704027004364559,0.041646062221839995,0.035969985594805534,0.028659886908473264,0.017264733073896497,0.015265206080282085,0.014598697082410612,0.019930769065382384,0.017307733654404335,0.01107264948076799
1920,test,12056,"The famers famed or An answer, to two seditious pamphlets, the one entitled The just man in bonds, the other A pearl in a dunghill, written in the behalf of that notorious liar, and libeller John Lilburne. Also a full reply, with a confutation of certain objections devised by the traiterous author of a seditious and unparraled [sic] libell, entitled A remonstrance of many thousand citizens, and other free borne people of England, to their own House of Commons, &c. Wherein the wickedness of the authors, and their abettors, the destructive courses of the sectaries, and their adherors is amply discovered. So that all (not wilfully blind) may clearly see, that they are men stirred up by man's enemy, the Devil, as to ruin themselves, so this poor nation, that yet lies bedrid of her wounds lately received. And ought to be avoided as serpents, to be contemned as abjects, and to be delivered over to Satan, as blasphemers and reprobates. / Written by S. Shepherd.","Sheppard, S. (Samuel)",1646,English,1642-1649,9,0.05648639681486397,0.04636695421366954,0.03599867285998673,0.03483742534837425,0.014017916390179163,0.01824817518248175,0.011861313868613138,0.008792302587923026,0.007879893828798938,0.011197743861977439
1921,test,324501,"The touchstone of common assurances. Or, A plain and familiar treatise, opening the learning of the common assurances or conveyances of the kingdom. By William Sheppard Esquire, sometimes of the Middle Temple.","Sheppard, William, d. 1675?",1648,English,1642-1649,12,0.06928484041651643,0.04565779458306754,0.03679495594774747,0.02915861584401897,0.023269573899618184,0.011097038221762029,0.028400528811929702,0.017352797063799497,0.013565443557955137,0.01843753948369959
1922,train,3889,"A letter from a clergyman in the city, to his friend in the country containing his reasons for not reading the Declaration.","Halifax, George Savile, Marquis of, 1633-1695.; Sherlock, William, 1641?-1707, attributed name.",1688,English,1650-1699,8,0.06274106454101311,0.042941630239136025,0.03111339676009257,0.045770120853689894,0.017742350218565184,0.015942401645667268,0.00977114939573155,0.01542813062483929,0.030084854718436617,0.013628182051941374
