id,actual,N (ngrams),C (chi^2),W (worst),R (random),X (random2)
46196,Neither,Neither,Neither,Neither,Neither,Neither
46197,Neither,Science,Neither,Science,Neither,Neither
46198,Neither,Play,Play,Science,Play,Neither
46199,Neither,Neither,Neither,Neither,Neither,Neither
46200,Neither,Neither,Neither,Neither,Neither,Neither
46201,Neither,Neither,Neither,Neither,Neither,Neither
46202,Neither,Neither,Neither,Science,Neither,Neither
46203,Neither,Neither,Neither,Neither,Neither,Neither
46204,Neither,Neither,Neither,Neither,Neither,Neither
46205,Neither,Neither,Neither,Neither,Neither,Neither
46206,Neither,Neither,Neither,Neither,Neither,Neither
46207,Neither,Neither,Play,Neither,Neither,Neither
46208,Neither,Neither,Neither,Neither,Neither,Neither
46209,Neither,Neither,Neither,Neither,Neither,Neither
46210,Neither,Neither,Neither,Neither,Neither,Neither
46211,Neither,Neither,Neither,Neither,Neither,Neither
46212,Neither,Neither,Neither,Neither,Neither,Neither
46213,Neither,Neither,Neither,Science,Neither,Neither
46214,Neither,Neither,Neither,Neither,Neither,Neither
46215,Neither,Neither,Neither,Neither,Neither,Neither
46216,Neither,Science,Neither,Neither,Neither,Science
46217,Neither,Neither,Neither,Neither,Neither,Neither
46218,Neither,Neither,Neither,Neither,Neither,Neither
46219,Neither,Neither,Neither,Neither,Neither,Neither
46220,Neither,Neither,Neither,Neither,Neither,Neither
46221,Neither,Neither,Neither,Neither,Neither,Neither
46222,Neither,Neither,Neither,Neither,Neither,Neither
46223,Neither,Neither,Neither,Neither,Neither,Neither
46224,Neither,Neither,Neither,Neither,Neither,Neither
46225,Neither,Neither,Neither,Neither,Neither,Neither
46226,Neither,Neither,Neither,Neither,Neither,Neither
46227,Neither,Neither,Neither,Neither,Neither,Neither
46228,Neither,Neither,Neither,Neither,Neither,Neither
46229,Neither,Neither,Neither,Neither,Neither,Neither
46230,Neither,Neither,Neither,Neither,Neither,Neither
46231,Neither,Neither,Neither,Neither,Neither,Neither
46232,Neither,Neither,Neither,Neither,Neither,Neither
46233,Neither,Neither,Neither,Neither,Neither,Neither
46234,Neither,Science,Neither,Neither,Neither,Neither
46235,Neither,Science,Neither,Science,Neither,Neither
46236,Neither,Neither,Neither,Neither,Neither,Neither
46237,Neither,Neither,Neither,Neither,Neither,Neither
46238,Neither,Neither,Neither,Neither,Neither,Neither
46239,Neither,Neither,Neither,Play,Neither,Science
46240,Neither,Neither,Neither,Neither,Neither,Neither
46241,Neither,Neither,Neither,Neither,Neither,Neither
46242,Neither,Neither,Neither,Neither,Neither,Neither
46243,Neither,Neither,Neither,Play,Neither,Neither
46244,Neither,Neither,Neither,Neither,Neither,Neither
46245,Neither,Neither,Neither,Neither,Neither,Neither
46246,Neither,Neither,Neither,Neither,Neither,Neither
46247,Neither,Neither,Neither,Science,Neither,Neither
46248,Neither,Neither,Science,Neither,Neither,Neither
46249,Neither,Neither,Neither,Neither,Neither,Neither
46250,Neither,Neither,Neither,Neither,Neither,Neither
46251,Neither,Neither,Neither,Neither,Neither,Neither
46252,Neither,Neither,Neither,Neither,Science,Neither
46253,Neither,Neither,Neither,Neither,Neither,Neither
46254,Neither,Science,Neither,Neither,Neither,Neither
46255,Neither,Science,Neither,Neither,Neither,Neither
46256,Neither,Neither,Neither,Neither,Neither,Neither
46257,Neither,Neither,Neither,Neither,Neither,Neither
46258,Neither,Neither,Neither,Neither,Neither,Neither
46259,Neither,Neither,Neither,Neither,Neither,Neither
46260,Neither,Neither,Neither,Play,Neither,Neither
46261,Neither,Neither,Neither,Play,Neither,Neither
46262,Neither,Neither,Neither,Neither,Neither,Neither
46263,Neither,Neither,Neither,Neither,Neither,Neither
46264,Neither,Neither,Neither,Neither,Neither,Neither
46265,Neither,Neither,Neither,Neither,Neither,Neither
46266,Neither,Neither,Neither,Science,Neither,Neither
46267,Neither,Neither,Neither,Neither,Neither,Neither
46268,Neither,Neither,Neither,Neither,Neither,Neither
46269,Neither,Science,Neither,Science,Science,Neither
46270,Neither,Neither,Neither,Neither,Neither,Neither
46271,Neither,Neither,Neither,Science,Neither,Neither
46272,Neither,Science,Play,Neither,Neither,Neither
46273,Neither,Neither,Neither,Neither,Neither,Neither
46274,Neither,Neither,Neither,Neither,Neither,Neither
46275,Neither,Neither,Neither,Neither,Neither,Neither
46276,Neither,Neither,Neither,Neither,Neither,Neither
46277,Neither,Neither,Neither,Neither,Neither,Neither
46278,Neither,Neither,Neither,Neither,Neither,Neither
46279,Neither,Neither,Neither,Neither,Neither,Neither
46280,Neither,Play,Play,Play,Science,Play
46281,Neither,Neither,Neither,Neither,Neither,Neither
46282,Neither,Neither,Neither,Neither,Neither,Neither
46283,Neither,Neither,Neither,Neither,Neither,Neither
46284,Neither,Neither,Neither,Neither,Neither,Neither
46285,Neither,Neither,Neither,Science,Neither,Neither
46286,Neither,Neither,Neither,Play,Neither,Neither
46287,Neither,Neither,Neither,Neither,Neither,Neither
46288,Neither,Neither,Neither,Neither,Neither,Neither
46289,Neither,Neither,Neither,Neither,Neither,Neither
46290,Neither,Neither,Neither,Neither,Neither,Neither
46291,Neither,Neither,Neither,Neither,Neither,Neither
46292,Neither,Neither,Science,Neither,Science,Neither
46293,Neither,Neither,Neither,Neither,Neither,Neither
46294,Neither,Neither,Neither,Neither,Neither,Neither
46295,Neither,Neither,Neither,Neither,Neither,Neither
46296,Neither,Neither,Neither,Neither,Neither,Neither
46297,Neither,Neither,Neither,Neither,Neither,Neither
46298,Neither,Neither,Neither,Neither,Neither,Neither
46299,Neither,Neither,Neither,Science,Neither,Neither
46300,Neither,Neither,Neither,Neither,Neither,Neither
46301,Neither,Neither,Neither,Neither,Neither,Neither
46302,Neither,Neither,Neither,Neither,Neither,Neither
46303,Neither,Neither,Neither,Neither,Neither,Neither
46304,Neither,Neither,Neither,Neither,Play,Neither
46305,Neither,Science,Science,Neither,Neither,Neither
46306,Neither,Neither,Neither,Neither,Neither,Neither
46307,Neither,Science,Neither,Science,Neither,Neither
46308,Neither,Science,Neither,Neither,Neither,Neither
46309,Neither,Neither,Neither,Play,Neither,Neither
46310,Neither,Neither,Neither,Play,Neither,Neither
46311,Neither,Neither,Neither,Neither,Neither,Play
46312,Neither,Science,Neither,Neither,Science,Neither
46313,Neither,Play,Neither,Science,Neither,Science
46314,Neither,Neither,Neither,Science,Neither,Science
46315,Neither,Neither,Science,Play,Neither,Neither
46316,Neither,Neither,Neither,Neither,Neither,Neither
46317,Neither,Neither,Neither,Play,Science,Play
46318,Neither,Neither,Science,Science,Science,Neither
46319,Neither,Science,Science,Play,Play,Neither
46320,Neither,Science,Science,Neither,Science,Neither
46321,Neither,Neither,Neither,Neither,Neither,Neither
46322,Neither,Neither,Neither,Science,Science,Neither
46323,Neither,Science,Science,Science,Science,Neither
46324,Neither,Neither,Neither,Neither,Play,Neither
46325,Neither,Science,Science,Science,Science,Neither
46326,Neither,Neither,Neither,Play,Neither,Neither
46327,Neither,Neither,Neither,Neither,Science,Neither
46328,Neither,Science,Neither,Play,Science,Science
46329,Neither,Neither,Neither,Play,Science,Neither
46330,Neither,Neither,Neither,Neither,Neither,Neither
46331,Neither,Neither,Play,Play,Neither,Science
46332,Neither,Neither,Neither,Neither,Science,Neither
46333,Neither,Science,Science,Science,Neither,Neither
46334,Neither,Neither,Neither,Science,Science,Science
46335,Neither,Science,Neither,Play,Play,Neither
46336,Neither,Science,Neither,Science,Neither,Neither
46337,Neither,Science,Science,Play,Play,Science
46338,Neither,Science,Science,Science,Neither,Science
46339,Neither,Neither,Neither,Neither,Neither,Neither
46340,Neither,Science,Neither,Science,Neither,Science
46341,Neither,Neither,Neither,Neither,Neither,Neither
46342,Neither,Science,Neither,Neither,Neither,Neither
46343,Neither,Neither,Neither,Play,Neither,Neither
46344,Neither,Science,Neither,Science,Neither,Neither
46345,Neither,Neither,Neither,Neither,Neither,Neither
46346,Neither,Neither,Neither,Science,Neither,Neither
46347,Neither,Neither,Neither,Neither,Neither,Play
46348,Neither,Neither,Science,Play,Play,Neither
46349,Neither,Science,Science,Play,Play,Neither
46350,Neither,Science,Neither,Play,Neither,Neither
46351,Neither,Neither,Neither,Science,Neither,Neither
46352,Neither,Neither,Neither,Play,Neither,Science
46353,Neither,Neither,Neither,Neither,Play,Neither
46354,Neither,Neither,Neither,Neither,Science,Science
46355,Neither,Neither,Neither,Neither,Neither,Science
46356,Neither,Neither,Neither,Science,Neither,Neither
46357,Neither,Neither,Neither,Neither,Neither,Play
46358,Neither,Neither,Neither,Neither,Neither,Neither
46359,Neither,Neither,Neither,Neither,Play,Neither
46360,Neither,Science,Neither,Science,Play,Neither
46361,Neither,Science,Neither,Play,Play,Neither
46362,Neither,Science,Neither,Neither,Neither,Neither
46363,Neither,Science,Neither,Play,Play,Neither
46364,Neither,Science,Neither,Play,Neither,Neither
46365,Neither,Neither,Neither,Neither,Neither,Neither
46366,Neither,Neither,Neither,Science,Neither,Neither
46367,Neither,Neither,Neither,Science,Science,Neither
46368,Neither,Neither,Neither,Neither,Neither,Neither
46369,Neither,Neither,Neither,Play,Science,Science
46370,Neither,Neither,Neither,Neither,Neither,Neither
46371,Neither,Neither,Neither,Neither,Neither,Neither
46372,Neither,Science,Science,Science,Neither,Science
46373,Neither,Science,Neither,Neither,Neither,Science
46374,Neither,Science,Neither,Science,Neither,Neither
46375,Neither,Neither,Neither,Science,Science,Play
46376,Neither,Neither,Neither,Neither,Neither,Play
46377,Neither,Science,Neither,Science,Play,Neither
46378,Neither,Science,Neither,Science,Neither,Science
46379,Neither,Neither,Neither,Neither,Neither,Neither
46380,Neither,Science,Neither,Neither,Neither,Neither
46381,Neither,Neither,Science,Neither,Neither,Neither
46382,Neither,Neither,Neither,Science,Neither,Neither
46383,Neither,Neither,Neither,Neither,Neither,Neither
46384,Neither,Play,Neither,Neither,Neither,Neither
46385,Play,Play,Play,Play,Play,Play
46386,Neither,Neither,Neither,Neither,Neither,Neither
46387,Neither,Neither,Science,Neither,Neither,Neither
46388,Neither,Neither,Neither,Science,Neither,Neither
46389,Neither,Neither,Neither,Science,Neither,Neither
46390,Neither,Neither,Neither,Neither,Neither,Neither
46391,Neither,Neither,Neither,Play,Neither,Science
46392,Neither,Science,Play,Play,Neither,Play
46393,Play,Neither,Neither,Play,Play,Neither
46394,Neither,Science,Neither,Neither,Neither,Neither
46395,Neither,Neither,Neither,Science,Neither,Neither
46396,Neither,Science,Neither,Play,Neither,Neither
46397,Play,Play,Play,Neither,Play,Play
46398,Neither,Neither,Neither,Neither,Play,Neither
46399,Neither,Neither,Science,Play,Science,Neither
46400,Neither,Science,Neither,Play,Science,Neither
46401,Neither,Neither,Neither,Neither,Play,Science
46402,Neither,Neither,Neither,Neither,Neither,Neither
46403,Neither,Science,Neither,Neither,Neither,Neither
46404,Neither,Neither,Neither,Science,Neither,Neither
46405,Neither,Neither,Neither,Neither,Neither,Neither
46406,Neither,Neither,Neither,Science,Neither,Neither
46407,Neither,Neither,Neither,Neither,Neither,Neither
46408,Neither,Neither,Neither,Neither,Neither,Neither
46409,Neither,Neither,Neither,Science,Neither,Neither
46410,Neither,Neither,Neither,Neither,Neither,Neither
46411,Neither,Neither,Neither,Neither,Neither,Neither
46412,Neither,Neither,Neither,Neither,Neither,Neither
46413,Neither,Neither,Neither,Neither,Neither,Neither
46414,Neither,Science,Science,Neither,Neither,Neither
46415,Neither,Neither,Neither,Science,Neither,Neither
46416,Neither,Play,Neither,Neither,Neither,Neither
46417,Neither,Play,Neither,Neither,Neither,Science
46418,Neither,Neither,Neither,Neither,Neither,Neither
46419,Neither,Science,Neither,Neither,Play,Neither
46420,Neither,Neither,Neither,Neither,Neither,Neither
46421,Neither,Neither,Neither,Neither,Neither,Neither
46422,Neither,Neither,Neither,Science,Neither,Neither
46423,Neither,Neither,Neither,Neither,Neither,Neither
46424,Neither,Neither,Neither,Neither,Neither,Neither
46425,Neither,Neither,Neither,Science,Science,Neither
46426,Neither,Neither,Neither,Neither,Neither,Neither
46427,Neither,Science,Neither,Neither,Play,Neither
46428,Neither,Neither,Neither,Science,Neither,Neither
46429,Neither,Science,Neither,Neither,Neither,Science
46430,Neither,Neither,Neither,Neither,Neither,Neither
46431,Neither,Neither,Neither,Neither,Neither,Neither
46432,Neither,Neither,Neither,Science,Neither,Neither
46433,Neither,Neither,Neither,Science,Neither,Neither
46434,Neither,Neither,Neither,Neither,Neither,Neither
46435,Neither,Neither,Play,Neither,Neither,Neither
46436,Neither,Play,Neither,Neither,Neither,Neither
46437,Neither,Neither,Neither,Science,Neither,Neither
46438,Neither,Neither,Neither,Neither,Neither,Neither
46439,Neither,Neither,Neither,Neither,Neither,Neither
46440,Neither,Neither,Neither,Neither,Neither,Neither
46441,Neither,Neither,Neither,Neither,Neither,Science
46442,Neither,Neither,Neither,Neither,Neither,Neither
46443,Neither,Neither,Neither,Play,Neither,Play
46444,Neither,Neither,Science,Neither,Neither,Neither
46445,Neither,Neither,Neither,Neither,Neither,Neither
46446,Neither,Neither,Neither,Neither,Neither,Neither
46447,Neither,Neither,Neither,Neither,Neither,Neither
46448,Neither,Neither,Play,Neither,Neither,Play
46449,Neither,Science,Neither,Neither,Science,Neither
46450,Neither,Neither,Neither,Neither,Neither,Neither
46451,Neither,Science,Neither,Neither,Science,Science
46452,Neither,Science,Neither,Neither,Play,Neither
46453,Neither,Neither,Neither,Neither,Neither,Science
46454,Neither,Neither,Neither,Neither,Science,Neither
46455,Neither,Science,Neither,Neither,Neither,Neither
46456,Neither,Neither,Neither,Neither,Neither,Neither
46457,Neither,Science,Neither,Neither,Neither,Neither
46458,Neither,Neither,Neither,Neither,Neither,Neither
46459,Neither,Neither,Neither,Science,Neither,Neither
46460,Neither,Neither,Neither,Science,Science,Neither
46461,Neither,Science,Neither,Science,Neither,Neither
46462,Neither,Neither,Neither,Neither,Science,Neither
46463,Neither,Neither,Neither,Science,Neither,Neither
46464,Neither,Neither,Neither,Play,Neither,Neither
46465,Neither,Neither,Neither,Science,Science,Neither
46466,Neither,Neither,Neither,Neither,Neither,Neither
46467,Neither,Neither,Neither,Neither,Neither,Neither
46468,Neither,Neither,Neither,Play,Neither,Neither
46469,Neither,Neither,Neither,Neither,Neither,Neither
46470,Neither,Neither,Neither,Neither,Neither,Neither
46471,Neither,Neither,Neither,Science,Neither,Neither
46472,Neither,Neither,Neither,Science,Neither,Neither
46473,Neither,Neither,Neither,Neither,Neither,Neither
46474,Neither,Neither,Neither,Neither,Neither,Neither
46475,Neither,Neither,Neither,Play,Neither,Neither
46476,Neither,Neither,Neither,Neither,Neither,Neither
46477,Neither,Neither,Neither,Neither,Neither,Neither
46478,Neither,Science,Science,Science,Neither,Neither
46479,Neither,Science,Neither,Neither,Play,Neither
46480,Neither,Neither,Play,Play,Neither,Neither
46481,Neither,Neither,Neither,Science,Neither,Science
46482,Neither,Neither,Neither,Neither,Neither,Neither
46483,Neither,Neither,Neither,Neither,Neither,Neither
46484,Neither,Neither,Neither,Neither,Neither,Neither
46485,Neither,Neither,Neither,Play,Play,Neither
